ID;DescriptionLevel;EntityType;CompleteUnitId;UnitId;RepositoryCode;CountryCode;UnitTitleType;UnitTitle;AlternativeTitle;NormalizedFormsName;OtherFormsName;UnitDateInitial;UnitDateFinal;UnitDateInitialCertainty;UnitDateFinalCertainty;AllowUnitDatesInference;AccumulationDates;UnitDateBulk;UnitDateNotes;Dimensions;AllowExtentsInference;Repository;Producer;Author;MaterialAuthor;Contributor;Recipient;BiogHist;GeogName;LegalStatus;Functions;Authorities;InternalStructure;GeneralContext;CustodHist;AcqInfo;Classifier;ScopeContent;Terms;DocumentalTradition;DocumentalTypology;Marks;Monograms;Stamps;Inscriptions;Signatures;Appraisal;AppraisalElimination;AppraisalEliminationDate;Accruals;Arrangement;AccessRestrict;UseRestrict;PhysLoc;OriginalNumbering;PreviousLoc;LangMaterial;PhysTech;OtherFindAid;ContainerTypeTerm;OriginalsLoc;AltFormAvail;RelatedMaterial;Note;AllowTextualContentInference;TextualContent;RetentionDisposalDocumentState;ApplySelectionTable;RetentionDisposalPolicy;RetentionDisposalReference;RetentionDisposalClassification;RetentionDisposalPeriod;RetentionDisposalApplyDate;RetentionDisposalFinalDestination;RetentionDisposalObservations;DescRules;Revised;Published;Available;Highlighted;Creator;Created;Username;ProcessInfoDate;OtherDescriptiveData;ProcessInfo
"1357658";"DC";;"PT/UM-ADB/DIO/MAB/006/09343";"09343";"UM-ADB";"PT";;"Inquirição de genere de Verissimo Fernandes";;;;"1730-10-12";"1730-10-12";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Fernandes e Apolonia Fernandes. Natural e/ou residente em CASTANHEIRA,Sao Pedro, actual concelho de PAREDES COURA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;"Série Processos de património, processo n.º 6454";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:37";"asousa";"14/04/2014 18:01:05";;
"1357659";"DC";;"PT/UM-ADB/DIO/MAB/006/09344";"09344";"UM-ADB";"PT";;"Inquirição de genere de Vicente Pereira Lago";;;;"1730-05-04";"1730-05-04";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Diogo Pereira Lago e Domingas Rocha. Natural e/ou residente em MERUFE,Sao Pedro, actual concelho de MONCAO e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:37";"asousa";"14/04/2014 18:01:05";;
"1357660";"DC";;"PT/UM-ADB/DIO/MAB/006/09345";"09345";"UM-ADB";"PT";;"Inquirição de genere de Vicente Barros Ferraz";;;;"1730-09-20";"1730-09-20";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Araujo Ferraz,Padre e Isabel Barros,Solteira. Natural e/ou residente em FEITOSA,Sao Salvador e PONTE LIMA-SANTA MARIA ANJOS, actual concelho de PONTE LIMA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:38";"asousa";"14/04/2014 18:01:05";;
"1357661";"DC";;"PT/UM-ADB/DIO/MAB/006/09346";"09346";"UM-ADB";"PT";;"Inquirição de genere de Valerio Afonso Costa Ribeiro";;;;"1731-03-20";"1731-03-20";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Pedro Goncalves Riba e Mariana Costa. Natural e/ou residente em DEOCRISTE,Sao Mamede, actual concelho de Viana do Castelo e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:38";"asousa";"14/04/2014 18:01:05";;
"1357662";"DC";;"PT/UM-ADB/DIO/MAB/006/09347";"09347";"UM-ADB";"PT";;"Inquirição de genere de Vicente Luis Sa";;;;"1731-03-05";"1731-03-05";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Alvares Pinto e Francisca Barbosa Sousa. Natural e/ou residente em GEMIEIRA,Sao Tiago, actual concelho de PONTE LIMA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;"Série Processos de património, processo n.º 6171";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:42";"asousa";"14/04/2014 18:01:05";;
"1357663";"DC";;"PT/UM-ADB/DIO/MAB/006/09348";"09348";"UM-ADB";"PT";;"Inquirição de genere de Vitoriano Marques Machado";;;;"1731-02-16";"1731-02-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Miguel Marques Machado e Teodosia Francisca. Natural e/ou residente em BARCELOS-SANTA MARIA MAIOR, actual concelho de BARCELOS e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:43";"asousa";"14/04/2014 18:01:05";;
"1357664";"DC";;"PT/UM-ADB/DIO/MAB/006/09349";"09349";"UM-ADB";"PT";;"Inquirição de genere de Vicente Diogo Alvares Botelho Castelo Branco";;;;"1731-05-16";"1731-05-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Vasconcelos Castelo Branco e Maria Botelho Pereira Pimentel. Natural e/ou residente em Vila Real-SAO DINIS, actual concelho de Vila Real e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:43";"asousa";"14/04/2014 18:01:05";;
"1357665";"DC";;"PT/UM-ADB/DIO/MAB/006/09350";"09350";"UM-ADB";"PT";;"Inquirição de genere de Vicente Luis Quaresma Amorim e Francisco Vidal Pires Carvalho";;;;"1732-12-08";"1732-12-08";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Amorim e Monica Quaresma Silva. Natural e/ou residente em VILA NOVA CERVEIRA-SAO CIPRIANO, actual concelho de VILA NOVA CERVEIRA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:43";"asousa";"14/04/2014 18:01:05";;
"1357666";"DC";;"PT/UM-ADB/DIO/MAB/006/09351";"09351";"UM-ADB";"PT";;"Inquirição de genere de Valentino Jose Macedo Castro";;;;"1732-02-12";"1732-02-12";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Alvares Silva e Cipriana Macedo Castro. Natural e/ou residente em LANHOSO,Sao Tiago, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:43";"asousa";"14/04/2014 18:01:05";;
"1357667";"DC";;"PT/UM-ADB/DIO/MAB/006/09352";"09352";"UM-ADB";"PT";;"Inquirição de genere de Valentim Pereira";;;;"1732-06-20";"1732-06-20";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Nicolau Dantas Barbosa e Maria Araujo. Natural e/ou residente em GANDRA,Sao Martinho, actual concelho de PONTE LIMA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:43";"asousa";"14/04/2014 18:01:05";;
"1357668";"DC";;"PT/UM-ADB/DIO/MAB/006/09353";"09353";"UM-ADB";"PT";;"Inquirição de genere de Valentino Cunha";;;;"1732-09-19";"1732-09-19";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Bras Correia e Pascoa Cunha. Natural e/ou residente em CAMINHA-NOSSA SENHORA ASSUNCAO, actual concelho de CAMINHA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:44";"asousa";"14/04/2014 18:01:05";;
"1357669";"DC";;"PT/UM-ADB/DIO/MAB/006/09354";"09354";"UM-ADB";"PT";;"Inquirição de genere de Vicente Ferreira";;;;"1732-09-22";"1732-09-22";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Ferreira e Cristina Fernandes. Natural e/ou residente em FERREIRA,Sao Mamede, actual concelho de PAREDES COURA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:44";"asousa";"14/04/2014 18:01:05";;
"1357670";"DC";;"PT/UM-ADB/DIO/MAB/006/09355";"09355";"UM-ADB";"PT";;"Inquirição de genere de Vicente Pinheiro;Pedro Rego;Antonio Machado;Manuel Pinheiro;Miguel Pinheiro e Pedro Rego";;;;"1732-01-29";"1732-01-29";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Machado Fagundes Pinheiro e Mariana Josefa Castro. Natural e/ou residente em CRUZ,Sao Tiago;Braga-SAO VITOR;CRUZ,Sao Tiago, actual concelho de VILA NOVA FAMALICAO e CRUZ,Sao Tiago e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 426";;"A - 426";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:44";"asousa";"14/04/2014 18:01:05";;
"1357671";"DC";;"PT/UM-ADB/DIO/MAB/006/09356";"09356";"UM-ADB";"PT";;"Inquirição de genere de Vicente Fagundes Correia";;;;"1732-08-14";"1732-08-14";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Gabriel Ribeiro Fagundes e Bernarda Fernandes Barbosa. Natural e/ou residente em SANDIAES,Sao Mamede e BARCELOS-SANTA MARIA MAIOR, actual concelho de PONTE LIMA e BARCELOS e distrito (ou país) Viana do Castelo e Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:44";"asousa";"14/04/2014 18:01:05";;
"1357672";"DC";;"PT/UM-ADB/DIO/MAB/006/09357";"09357";"UM-ADB";"PT";;"Inquirição de genere de Verissimo Caldas";;;;"1732-06-11";"1732-06-11";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Rodrigues e Angela Caldas. Natural e/ou residente em AGUIA,Sao Tome, actual concelho de ARCOS VALDEVEZ e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;"Série Processos de património, processo n.º 6716";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:44";"asousa";"14/04/2014 18:01:05";;
"1357673";"DC";;"PT/UM-ADB/DIO/MAB/006/09358";"09358";"UM-ADB";"PT";;"Inquirição de genere de Verissimo Jacome Bezerra";;;;"1732-06-06";"1732-06-06";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Jacome Bezerra,Solteiro e Maria Goncalves,Solteira. Natural e/ou residente em MUJAES,Santa Maria e DEOCRISTE,Sao Mamede, actual concelho de Viana do Castelo e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:44";"asousa";"14/04/2014 18:01:05";;
"1357674";"DC";;"PT/UM-ADB/DIO/MAB/006/09359";"09359";"UM-ADB";"PT";;"Inquirição de genere de Vicente Monteiro";;;;"1732-05-08";"1732-05-08";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Monteiro e Custodia Lopes. Natural e/ou residente em FERMENTOES,Santa Eulalia, actual concelho de GUIMARAES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:45";"asousa";"14/04/2014 18:01:05";;
"1357675";"DC";;"PT/UM-ADB/DIO/MAB/006/09360";"09360";"UM-ADB";"PT";;"Inquirição de genere de Vicente Carvalho Magalhaes";;;;"1732-07-25";"1732-07-25";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Gervasio Carvalho e Francisca Magalhaes. Natural e/ou residente em ARCO BAULHE,Sao Martinho, actual concelho de CABECEIRAS BASTO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:45";"asousa";"14/04/2014 18:01:05";;
"1357676";"DC";;"PT/UM-ADB/DIO/MAB/006/09361";"09361";"UM-ADB";"PT";;"Inquirição de genere de Tomas Antonio Goncalves";;;;"1778-05-14";"1778-05-14";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Goncalves e Jeronima Almeida. Natural e/ou residente em RENDUFINHO,Santa Maria, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:45";"asousa";"14/04/2014 18:01:05";;
"1357677";"DC";;"PT/UM-ADB/DIO/MAB/006/09362";"09362";"UM-ADB";"PT";;"Inquirição de genere de Teodosio Costa Coelho";;;;"1779-02-13";"1779-02-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Costa Coelho e Mariana Pereira. Natural e/ou residente em CAMINHA-NOSSA SENHORA ASSUNCAO, actual concelho de CAMINHA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:45";"asousa";"14/04/2014 18:01:05";;
"1357678";"DC";;"PT/UM-ADB/DIO/MAB/006/09363";"09363";"UM-ADB";"PT";;"Inquirição de genere de Tomas Antonio Ribeiro";;;;"1778-03-23";"1778-03-23";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Luis Ribeiro e Joana Maria Carvalho. Natural e/ou residente em ATAES,Santa Maria, actual concelho de GUIMARAES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:45";"asousa";"14/04/2014 18:01:05";;
"1357680";"DC";;"PT/UM-ADB/DIO/MAB/006/09365";"09365";"UM-ADB";"PT";;"Inquirição de genere de Manuel Carvalho";;;;"1704-02-05";"1704-02-05";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Constantino Esteves e Isabel Francisca Carvalho. Natural e/ou residente em GUIAES,Santa Maria, actual concelho de Vila Real e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:46";"asousa";"14/04/2014 18:01:05";;
"1357681";"DC";;"PT/UM-ADB/DIO/MAB/006/09366";"09366";"UM-ADB";"PT";;"Inquirição de genere de Sebastiao Jose Pita Dantas Vasconcelos";;;;"1733-09-03";"1733-09-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Pita Vale e Paula Marinho Ortega. Natural e/ou residente em MONCAO-SANTA MARIA ANJOS, actual concelho de MONCAO e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:46";"asousa";"14/04/2014 18:01:05";;
"1357682";"DC";;"PT/UM-ADB/DIO/MAB/006/09367";"09367";"UM-ADB";"PT";;"Inquirição de genere de Manuel Silva";;;;"1728-07-23";"1728-07-23";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Antunes e Inocencia Silva. Natural e/ou residente em COUCIEIRO,Sao Joao Batista, actual concelho de VILA VERDE e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:46";"asousa";"14/04/2014 18:01:05";;
"1357683";"DC";;"PT/UM-ADB/DIO/MAB/006/09368";"09368";"UM-ADB";"PT";;"Inquirição de genere de Vicente Pimenta Lemos Meneses";;;;"1786-09-20";"1786-09-20";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Luis Pimenta Lemos Sousa Meneses e Madalena Bernarda Azevedo Faria. Natural e/ou residente em PENCELO,Sao Joao Batista, actual concelho de GUIMARAES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:46";"asousa";"14/04/2014 18:01:05";;
"1357684";"DC";;"PT/UM-ADB/DIO/MAB/006/09369";"09369";"UM-ADB";"PT";;"Inquirição de genere de Valeriano Antonio";;;;"1788-04-28";"1788-04-28";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Bernardo Gomes e Isabel Ventura Sousa. Natural e/ou residente em MELGACO-SANTA MARIA PORTA, actual concelho de MELGACO e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:46";"asousa";"14/04/2014 18:01:05";;
"1357685";"DC";;"PT/UM-ADB/DIO/MAB/006/09370";"09370";"UM-ADB";"PT";;"Inquirição de genere de Vicente Gallaci";;;;"1787-07-09";"1787-07-09";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Maria Placido Gallaci e Lucia Bazani. Natural e/ou residente em Porto-SAO NICOLAU e Braga-SAO LAZARO,Sao Jose, actual concelho de Porto e Braga e distrito (ou país) Porto e Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:47";"asousa";"14/04/2014 18:01:05";;
"1357686";"DC";;"PT/UM-ADB/DIO/MAB/006/09371";"09371";"UM-ADB";"PT";;"Inquirição de genere de Vicente Jose Pereira";;;;"1788-12-15";"1788-12-15";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Pereira e Ana Maria Goncalves. Natural e/ou residente em SEQUEIROS,Sao Paio, actual concelho de AMARES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;"Série Processos de património, processo n.º 4805";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:47";"asousa";"14/04/2014 18:01:05";;
"1357687";"DC";;"PT/UM-ADB/DIO/MAB/006/09372";"09372";"UM-ADB";"PT";;"Inquirição de genere de Vicente Luis Coelho";;;;"1761-08-03";"1761-08-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Miguel Pinto Sousa e Maria Alvares Coelho. Natural e/ou residente em TORGUEDA,Sao Salvador, actual concelho de Vila Real e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:47";"asousa";"14/04/2014 18:01:05";;
"1357689";"DC";;"PT/UM-ADB/DIO/MAB/006/09374";"09374";"UM-ADB";"PT";;"Inquirição de genere de Vicente Jose Fernandes";;;;"1777-08-28";"1777-08-28";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Fernandes e Rosa Maria Alvares. Natural e/ou residente em TANGIL,Sao Salvador, actual concelho de MONCAO e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;"Série Processos de património, processo n.º 5808";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:47";"asousa";"14/04/2014 18:01:05";;
"1357690";"DC";;"PT/UM-ADB/DIO/MAB/006/09375";"09375";"UM-ADB";"PT";;"Inquirição de genere de Verissimo Barros Malheiro";;;;"1762-07-15";"1762-07-15";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Bento Barros Azevedo e Teodora Borges Almeida. Natural e/ou residente em FISCAL,Sao Miguel, actual concelho de AMARES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;"Série Processos de património, processo n.º 5711";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:48";"asousa";"14/04/2014 18:01:05";;
"1357691";"DC";;"PT/UM-ADB/DIO/MAB/006/09376";"09376";"UM-ADB";"PT";;"Inquirição de genere de Vasco Luis Araujo Loureiro";;;;"1768-11-08";"1768-11-08";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Rodrigues Araujo e Ana Maria Fernandes Loureira. Natural e/ou residente em DUAS IGREJAS,Santa Maria, actual concelho de VILA VERDE e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 427";;"A - 427";;;;;;;"Série Processos de património, processo n.º 5810";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:48";"asousa";"14/04/2014 18:01:05";;
"1357692";"DC";;"PT/UM-ADB/DIO/MAB/006/09377";"09377";"UM-ADB";"PT";;"Inquirição de genere de Vicente Jose Cerqueira Andrade";;;;"1779-01-13";"1779-01-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Luis Cerqueira Andrade e Porcina Maria Gomes. Natural e/ou residente em BESTEIROS,Sao Paio, actual concelho de AMARES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 428";;"A - 428";;;;;;;"Série Processos de património, processo n.º 5741";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:48";"asousa";"14/04/2014 18:01:05";;
"1357693";"DC";;"PT/UM-ADB/DIO/MAB/006/09378";"09378";"UM-ADB";"PT";;"Inquirição de genere de Vicente Ferreira Brandao";;;;"1785-01-17";"1785-01-17";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Mendes Sousa e Paula Josefa Brandao. Natural e/ou residente em AMARANTE-SAO GONCALO, actual concelho de AMARANTE e distrito (ou país) Porto.";;;;;;;;;;;;;;;;"A - 428";;"A - 428";;;;;;;"Série Processos de património, processo n.º 5241";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:48";"asousa";"14/04/2014 18:01:05";;
"1357694";"DC";;"PT/UM-ADB/DIO/MAB/006/09379";"09379";"UM-ADB";"PT";;"Inquirição de genere de Vicente Jose Costa";;;;"1777-11-21";"1777-11-21";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Jose Costa e Maria Jose Antunes. Natural e/ou residente em Braga-SAO LAZARO,Sao Jose e BASTUCO,Santo Estevao, actual concelho de Braga e BARCELOS e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 428";;"A - 428";;;;;;;"Série Processos de património, processo n.º 5799";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:48";"asousa";"14/04/2014 18:01:05";;
"1357695";"DC";;"PT/UM-ADB/DIO/MAB/006/09380";"09380";"UM-ADB";"PT";;"Inquirição de genere de Ventura Luis Gomes Araujo";;;;"1778-02-18";"1778-02-18";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Luis Gomes Araujo e Luisa Duarte Torres. Natural e/ou residente em MONCAO-SANTA MARIA ANJOS, actual concelho de MONCAO e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 428";;"A - 428";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:48";"asousa";"14/04/2014 18:01:05";;
"1357696";"DC";;"PT/UM-ADB/DIO/MAB/006/09381";"09381";"UM-ADB";"PT";;"Inquirição de genere de Vicente Luis Ferreira";;;;"1778-05-02";"1778-05-02";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Tome Barbosa Lobo e Ana Maria Rosa. Natural e/ou residente em FACHA,Sao Miguel, actual concelho de PONTE LIMA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 428";;"A - 428";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:49";"asousa";"14/04/2014 18:01:05";;
"1357697";"DC";;"PT/UM-ADB/DIO/MAB/006/09382";"09382";"UM-ADB";"PT";;"Inquirição de genere de Vitorino Luis Vale";;;;"1777-08-30";"1777-08-30";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Luis e Maria Costa. Natural e/ou residente em VALE,Sao Cosme e Sao Damiao, actual concelho de VILA NOVA FAMALICAO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 428";;"A - 428";;;;;;;"Série Processos de património, processo n.º 5876";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:20:49";"asousa";"14/04/2014 18:01:05";;
